name,id,type,ba,tph,mcs,osi,cc,c1,c2to4,c5to9,c10to14,c15to29,c30to35,aet,cwd,tmn
46,8781,0,45.4607,92.2559,2.12865,4.04735,0.36407,0.486314,0.415146,0.0985401,0,0,0,368.394,600.439,4.30303
46,8950,3,49.6801,95.7778,1.98318,1.86844,0.449549,0.547564,0.387471,0.0591647,0.00580046,0,0,372.37,667.79,5
46,8953,1,37.6932,80.4382,1.76848,5.78961,0.362347,0.59144,0.361868,0.0466926,0,0,0,357.521,649.93,4.73239
46,12209,0,58.0873,109.243,2.34473,0.987832,0.439342,0.50045,0.392439,0.0837084,0.00990099,0.0135014,0,395.841,634.566,5.27434
47,1869,3,30.7635,158.509,4.47294,0.0300633,0.421904,0.301686,0.30701,0.278616,0.0878438,0.0248447,0,404.709,651.456,4.60759
47,16,2,32.9035,106.104,2.63801,3.79398,0.357471,0.444732,0.409825,0.120233,0.0252101,0,0,395.333,553.938,4
47,638,1,19.8417,104.886,2.96554,3.47967,0.354389,0.423101,0.430121,0.0899809,0.0389279,0.0178685,0,384.777,591.139,4
47,1320,3,28.2549,141.107,4.92544,0.836424,0.406713,0.338477,0.36011,0.171762,0.0468705,0.0630228,0.0197577,404.161,627.549,4.21245
47,2003,3,33.7785,128.075,2.93416,1.5346,0.365815,0.382649,0.410534,0.176607,0.0302091,0,0,387.161,646.848,4.07143
47,2258,1,26.5748,148.183,4.70007,0.424467,0.404925,0.327292,0.352701,0.181237,0.0712509,0.0609453,0.00657427,404.974,649.363,4.46682
47,2611,0,31.6452,145.66,4.21871,0.0473633,0.477053,0.3677,0.385578,0.134684,0.0548272,0.0381406,0.0190703,513.016,566.578,5
47,3783,0,35.4767,126.24,3.30335,0.766836,0.442684,0.431796,0.366515,0.148912,0.0295551,0.0123417,0.0108802,395.539,649.517,4.35978
47,3961,2,24.9938,146.454,4.36752,2.18436,0.409526,0.332444,0.374762,0.180709,0.0686237,0.0434617,0,457.075,613.06,5
47,2866,2,32.627,114.719,3.3044,2.7224,0.379182,0.413208,0.383019,0.153459,0.0144654,0.0358491,0,411.617,657.519,4.9026
60,46,3,14.1726,144.786,11.6363,11.0645,0.336211,0.212601,0.268249,0.180822,0.0817374,0.144463,0.112129,508.588,426.901,2.08137
60,1898,0,34.4245,148.965,5.73079,0.879175,0.454995,0.329911,0.388948,0.156727,0.0537521,0.0321607,0.0385022,464.174,470.567,2.16194
60,104,1,6.62872,85.5967,3.35817,17.9734,0.179884,0.413462,0.420673,0.115385,0.00480769,0.0384615,0.00721154,516.537,411.167,2
60,64,3,17.3857,152.717,36.6441,9.3519,0.379672,0.218664,0.266509,0.10083,0.0624753,0.122974,0.228549,396.973,526.94,2
60,1731,2,33.3395,157.596,3.98993,0.00127551,0.476973,0.28777,0.397122,0.2,0.115108,0,0,368.347,561.755,2
60,378,1,9.62311,135.238,26.0986,13.9223,0.294721,0.219484,0.239437,0.169014,0.0305164,0.056338,0.285211,396,528.7,2
61,2507,3,35.8645,100,2.80581,6.2348,0.350898,0.454454,0.381381,0.143143,0.002002,0.019019,0,325.865,468.243,0
61,108,0,31.9502,161.492,8.85203,4.71661,0.334532,0.200754,0.295005,0.137606,0.150801,0.148916,0.066918,295.644,482.041,0
61,1620,1,26.6676,87.2117,2.70192,8.19255,0.302268,0.472184,0.407967,0.084478,0.03125,0,0.00412088,326.296,464.698,0
61,536,3,27.0178,108.673,4.96434,8.89307,0.271977,0.37732,0.360663,0.144492,0.0473014,0.0479887,0.0222357,339.084,468.501,0.258996
61,922,0,59.825,129.04,4.62231,1.46733,0.461688,0.336595,0.395303,0.121331,0.0391389,0.107632,0,264.136,537.114,0
61,1159,1,15.7367,71.1844,2.46655,24.4993,0.204357,0.493997,0.353345,0.133791,0.0188679,0,0,266.725,537.56,0
61,1944,0,36.9537,111.263,2.9516,6.85538,0.290383,0.402522,0.420245,0.142127,0.0218132,0.0132924,0,354.137,461.57,0.525597
61,1185,1,29.4312,105.787,3.71116,8.31771,0.341959,0.38512,0.391685,0.102845,0.083151,0.0371991,0,291.125,510.708,0
61,4471,0,35.6691,124.401,8.19965,7.98284,0.293278,0.325744,0.374781,0.141856,0,0.0175131,0.140105,378.922,425.294,0
61,4967,2,25.6458,89.7569,2.77369,9.5332,0.229355,0.460348,0.388781,0.112186,0,0.0386847,0,380.125,427.766,0.03125
62,3113,0,49.476,117.481,2.35351,1.20611,0.394974,0.459857,0.42623,0.0958386,0.01219,0.00588483,0,274.258,585.693,1.44
62,374,3,27.4193,117.292,3.48413,5.70862,0.318683,0.385229,0.387827,0.155224,0.0449063,0.0268139,0,273.427,589.271,1.33203
62,3132,3,43.7652,111.931,2.73556,1.47643,0.399663,0.44345,0.430431,0.0829943,0.0179007,0.0252238,0,286.402,566.705,1.13934
62,383,1,7.33347,63.7778,1.98955,22.5425,0.15686,0.477352,0.484321,0.0383275,0,0,0,256.3,583.46,1
62,4497,1,13.1788,75.9156,1.98201,13.4811,0.233056,0.533933,0.392478,0.0727719,0,0.000817661,0,276.034,592.017,1.62011
62,3573,2,38.2545,110.784,2.37021,1.78585,0.372244,0.436578,0.414454,0.148968,0,0,0,286,580.118,1.83824
62,6004,3,41.4789,102.769,2.50815,3.49119,0.419389,0.470401,0.397377,0.109713,0.0184332,0.00407657,0,370.984,529.395,1.74262
62,4028,1,21.4322,114.327,2.7468,3.30016,0.31713,0.414322,0.421995,0.13555,0.028133,0,0,280.697,595.395,2
62,7882,3,39.8417,117.822,3.40526,2.54846,0.404093,0.413932,0.379542,0.142839,0.0364642,0.0218785,0.0053439,400.38,556.896,2.56
62,4483,3,16.6356,92.3342,2.22108,9.35514,0.266442,0.461754,0.459888,0.0597015,0.0186567,0,0,273.752,599.016,2
62,4850,3,22.7451,89.549,2.36855,6.30817,0.319124,0.472973,0.394349,0.132678,0,0,0,268.703,603.396,1.38614
62,5640,0,47.6038,106.748,2.43928,1.63701,0.4292,0.469274,0.412232,0.0917377,0.0164657,0.0102911,0,315.921,594.387,1.87006
62,5337,0,40.9684,85.2778,1.84365,6.92344,0.379233,0.537459,0.40228,0.0602606,0,0,0,301.675,571.888,1.25
62,5668,1,27.6858,83.5249,2.20642,9.21408,0.339108,0.477064,0.431193,0.0917431,0,0,0,354.184,529.747,1.68966
62,5556,2,26.3093,58.7571,2.36538,29.0466,0.225112,0.487179,0.397436,0.0897436,0.025641,0,0,363.305,522.847,1.76271
62,11552,1,19.0048,100.688,2.63721,4.95492,0.314654,0.445068,0.399292,0.128662,0.0227051,0.00427246,0,389.498,555.023,2.45796
62,11178,0,49.9995,113,2.38053,3.5125,0.406105,0.45821,0.424779,0.101278,0,0.0157325,0,432.5,592.74,3.42
62,7741,3,22.0604,130.996,4.50014,1.77023,0.355712,0.348614,0.370025,0.15317,0.0741147,0.0433708,0.0107055,348.385,586.184,2.31068
62,9264,0,65.8844,134.04,3.89525,0.443182,0.490411,0.362472,0.370008,0.195931,0.0271289,0.0444612,0,412.036,566.409,2.88182
63,3509,1,44.1985,103.543,4.54588,5.18659,0.374056,0.435459,0.371695,0.0777605,0.0357698,0.0264386,0.0528771,392.754,466.493,1
63,935,1,22.5699,85.1029,2.36944,7.9787,0.30446,0.480658,0.420696,0.0715667,0.0193424,0.00773694,0,365.215,452.822,0.2
63,1732,3,27.225,102.337,3.32831,9.18583,0.269302,0.418018,0.377579,0.144029,0.0311021,0.0268753,0.00239733,380.01,455.202,0.754213
63,1768,0,21.8643,126.537,4.26002,4.63653,0.257388,0.329923,0.374254,0.186701,0.0613811,0.0477408,0,384.272,436.553,1
63,2821,2,24.1047,118.018,4.49873,4.29764,0.290469,0.3743,0.360051,0.137659,0.0534351,0.0666667,0.00788804,368.319,460.595,0.818919
63,2627,1,15.2644,73.4488,2.11984,11.4732,0.255098,0.469548,0.436149,0.0884086,0.00589391,0,0,369.701,448.961,0.753247
63,3095,0,47.4777,119.296,2.88399,4.33482,0.363814,0.391268,0.429938,0.154678,0.0241164,0,0,393.268,466.929,1
63,5024,1,25.9226,84.127,2.43396,9.39158,0.272344,0.447439,0.425876,0.123989,0.00269542,0,0,396.286,446.816,1
63,3763,0,37.7355,118.449,2.88319,3.63325,0.334282,0.40885,0.4,0.166372,0.0247788,0,0,394.906,446.887,1
63,3845,2,44.5957,102.341,2.73647,6.8839,0.307386,0.476804,0.379832,0.0927835,0.038982,0.0115979,0,395.341,447.211,1
63,5995,1,23.8156,87.9792,2.45643,8.41667,0.291854,0.481536,0.391064,0.094904,0.0324963,0,0,353.836,492.848,1
63,4258,3,31.4187,107.462,3.82998,7.95446,0.274552,0.40615,0.367329,0.129404,0.0484305,0.0444587,0.00422806,386.408,473.059,1
63,4372,1,21.279,75.2924,2.73398,21.8183,0.190202,0.469903,0.384466,0.0815534,0.0640777,0,0,394.316,463.724,1
63,6331,2,25.978,114.848,3.39182,3.3929,0.36318,0.408971,0.379068,0.151715,0.0193492,0.0408971,0,267.155,579.4,1
63,4939,0,28.3352,110.282,3.73835,5.18377,0.237562,0.381955,0.345865,0.156391,0.0857143,0.0300752,0,394.582,445.97,1
63,6268,2,32.0783,147.176,12.3981,3.26466,0.287691,0.283003,0.275833,0.185576,0.0953184,0.0636862,0.0965837,367.659,490.385,1
63,6305,0,29.2111,105.208,3.21947,9.23926,0.210503,0.425743,0.367987,0.120462,0.0594059,0.0264026,0,401.312,457.906,1
64,3277,3,36.3187,127.329,3.50498,1.87841,0.415501,0.386426,0.395857,0.155575,0.0355223,0.0171882,0.00943147,364.191,485.125,1.4
64,2195,3,44.6473,108.569,2.32524,2.78867,0.373962,0.460538,0.457936,0.0607112,0.0208153,0,0,393.347,473.576,1
64,1151,0,25.586,140.252,4.81016,2.92807,0.39751,0.327354,0.349776,0.153961,0.0822123,0.0852018,0.00149477,301.83,570.792,2
64,3057,2,37.9632,121.57,3.7592,2.13017,0.342575,0.385328,0.374604,0.133073,0.0631245,0.0438703,0,389.608,479.275,1.10667
64,1363,0,52.6994,117.828,2.44209,0.716492,0.454893,0.457153,0.414844,0.112227,0.0150592,0.000717103,0,393.433,465.106,1.5057
64,4197,1,29.8981,116.667,2.74952,3.19188,0.371288,0.400952,0.412381,0.169524,0.0171429,0,0,393.08,476.5,1
64,2916,1,29.2449,121.676,2.71357,1.6793,0.378417,0.405689,0.417665,0.154192,0.0224551,0,0,392,460.612,1.19672
64,3126,3,31.6622,119.876,3.15352,2.32415,0.363186,0.389561,0.393974,0.171752,0.0307043,0.0140088,0,394.561,476.586,1.30849
64,4356,1,28.2383,107.551,2.81344,3.89745,0.363522,0.454865,0.383651,0.116349,0.0330993,0.0120361,0,396.937,486.393,1.52427
64,5383,0,34.3237,135.593,3.20833,1.99047,0.376225,0.359722,0.418056,0.158333,0.0611111,0.00277778,0,396.475,501.814,2
65,1813,2,22.4242,121.564,4.42248,6.06574,0.292484,0.347326,0.367637,0.157752,0.0744753,0.0528097,0,327.437,547.304,1.5037
65,359,1,30.5803,110.285,3.26517,6.15125,0.409228,0.378277,0.416854,0.152809,0.0400749,0,0.011985,365.892,498.323,1
65,134,3,31.1719,110.814,3.11409,4.77036,0.326967,0.416485,0.3968,0.131178,0.0353493,0.0201876,0,341.274,543.556,1.69507
65,956,0,31.3788,154.695,5.23672,0.727553,0.409317,0.287304,0.363177,0.161861,0.108245,0.0794133,0,257.732,621.183,1
65,1171,0,35.8139,110.918,2.66126,3.11091,0.35278,0.437753,0.42791,0.104806,0.0185292,0.0110017,0,395.948,477.682,2
66,4208,3,19.865,81.5359,2.25852,8.58548,0.287059,0.50501,0.400802,0.0701403,0.0240481,0,0,359.706,469.676,0.911765
66,4184,3,16.0547,106.667,2.08333,1.7125,0.2448,0.395833,0.604167,0,0,0,0,321,536,1
66,682,3,34.0107,107.754,3.81548,8.71922,0.342161,0.37515,0.385386,0.158284,0.0402801,0.0359374,0.004963,372.179,442.24,0.765793
66,341,1,18.0317,83.2858,2.69099,13.4663,0.247109,0.468643,0.378563,0.133409,0,0.0193843,0,347.068,433.085,0.74359
66,2496,1,14.264,65.6566,2.87308,16.3438,0.212008,0.471154,0.394231,0.0769231,0.025,0.0326923,0,377.864,424.67,0
67,2713,2,53.9205,136.296,3.09647,1.40104,0.417435,0.377717,0.413043,0.175272,0.0339674,0,0,397.167,520.367,3
67,914,3,41.5456,113.615,3.86078,8.82172,0.321049,0.387025,0.376759,0.16674,0.0300912,0.0293831,0.0100009,409.792,504.283,2.99095
67,95,0,59.3049,121.99,2.93944,1.5697,0.426378,0.399619,0.406772,0.154506,0.0319504,0.00715308,0,384.157,518.188,2.96859
67,4402,0,48.7558,107.179,2.24721,5.87981,0.338019,0.470494,0.435407,0.0845295,0.00956938,0,0,332.831,560.585,3
67,776,1,16.6587,85.5014,2.19651,8.7561,0.25859,0.496038,0.393027,0.110935,0,0,0,380.61,510.659,2.80488
67,3116,0,49.4097,113.846,3.11612,4.48942,0.345663,0.382883,0.445946,0.11011,0.0495495,0.0115115,0,435.564,472.318,3
67,3327,2,48.7148,114.344,3.54122,5.66393,0.340752,0.403823,0.393469,0.152131,0.0167264,0.0131422,0.0207089,375.701,528.889,2.97131
68,11931,3,50.0863,93.7013,2.60952,7.29021,0.313092,0.496979,0.348943,0.103474,0.0430514,0.00755287,0,403.815,480.338,3
68,10321,3,52.7462,109.23,3.69179,4.65324,0.330728,0.416952,0.38333,0.125278,0.0359346,0.0290817,0.00942265,337.852,506.619,1.73516
68,6736,2,57.5022,117.764,3.16629,4.44973,0.344107,0.401318,0.39774,0.146704,0.0335217,0.0207156,0,344.02,493.555,1.89421
68,8003,0,66.1969,123.565,2.56426,0.921354,0.42346,0.433496,0.42338,0.118022,0.025103,0,0,370.158,503.925,2.24583
68,29878,2,40.4682,79.9489,2.29712,13.1918,0.26949,0.504792,0.396166,0.0798722,0.0191693,0,0,402.506,493.874,2
68,672,1,39.2535,86.064,3.14442,9.15254,0.321213,0.477024,0.339168,0.142232,0,0.0415755,0,314.407,527.051,1.50847
68,3840,0,66.9377,135.802,3.72929,2.14738,0.374744,0.349495,0.393939,0.140404,0.0949495,0.0212121,0,305.296,535.543,1.7037
68,8715,2,56.7794,115.095,2.85659,2.99053,0.321193,0.426575,0.402494,0.13266,0.0230058,0.0152655,0,415.176,487.675,3
68,2771,1,43.7281,99.0629,3.46081,5.61446,0.341958,0.440541,0.344595,0.136486,0.0324324,0.0459459,0,318.904,529.157,2
68,6284,1,22.2728,55.4054,1.3794,16.5954,0.189107,0.747967,0.252033,0,0,0,0,241.595,514.568,0
68,5762,2,42.6205,98.9739,5.85086,11.3638,0.24542,0.436315,0.344194,0.128406,0.0374704,0.0167358,0.036878,265.508,500.049,0
68,7928,0,67.4374,123.83,2.87271,0.898902,0.386267,0.43566,0.401345,0.12729,0.0199397,0.0157663,0,397.116,505.075,3
68,7561,0,57.505,104.317,2.51555,5.52576,0.330905,0.495588,0.384874,0.0859244,0.0233193,0.0102941,0,295.077,498.86,0.81854
68,8321,0,59.3118,100.741,1.84926,6.75729,0.314391,0.555147,0.409926,0.0349265,0,0,0,325.5,502.9,1.5
68,14298,2,49.1941,100.367,3.55665,6.31655,0.282054,0.454026,0.352851,0.115813,0.0400274,0.0299634,0.0073193,395.685,473.824,2.32231
68,11190,0,60.2879,146.126,5.98726,1.80676,0.265495,0.286478,0.319359,0.198931,0.0793259,0.0887793,0.027127,398.405,464.708,2.19459
68,14832,0,65.8412,114.465,2.80037,0.704009,0.452163,0.527473,0.362637,0.0695971,0,0.040293,0,402.566,474.698,3
68,15047,2,38.4076,88.8889,3.5,13.9375,0.205011,0.375,0,0.625,0,0,0,297,495,0
68,16719,1,29.7942,74.7253,2.33007,14.0721,0.183125,0.54902,0.346405,0.0686275,0.0359477,0,0,269.67,584.297,2
68,16962,3,42.7073,80.9357,2.00145,7.57434,0.269859,0.556358,0.361272,0.0823699,0,0,0,449.589,418.179,2
68,23027,3,49.0115,102.461,3.28435,5.92793,0.307536,0.460438,0.358884,0.124338,0.0286118,0.0192511,0.00847757,388.879,493.132,2
68,21963,1,38.2912,87.8563,2.58298,7.3348,0.26681,0.502586,0.371415,0.0850964,0.0235073,0.0173954,0,430.487,443.446,2
68,21996,0,46.0318,85.4275,2.4534,15.5853,0.251962,0.502026,0.37966,0.0879254,0.0166126,0.0137763,0,430.657,462.047,2
68,24868,2,50.7285,93.4028,2.01041,4.09063,0.350927,0.572491,0.361338,0.0483271,0.0178439,0,0,415.719,477.481,2
68,26977,1,32.1925,71.0069,2.4132,14.8779,0.263764,0.584352,0.327628,0.0537897,0,0.0342298,0,411.688,485.062,2
68,28294,3,52.8324,101.19,2.50441,4.29102,0.33491,0.466667,0.409314,0.0970588,0.0254902,0.00147059,0,410.504,485.29,2
69,5770,3,32.6636,117.068,6.47341,8.18449,0.304563,0.311035,0.320183,0.166953,0.0600343,0.118353,0.023442,300.88,505.958,0
69,7192,3,43.4202,138.494,6.14476,3.26828,0.384368,0.319838,0.348343,0.173841,0.073866,0.0574238,0.0266876,288.111,507.636,0
69,10862,2,34.1627,133.215,8.81855,5.61351,0.30927,0.316985,0.330778,0.161719,0.0644256,0.0683996,0.0576932,297.124,502.055,0.065583
69,11132,2,33.8163,73.6715,2.05246,15.856,0.232477,0.556557,0.363934,0.0655738,0.0139344,0,0,334.859,513.582,1.54348
69,9482,1,31.7424,90.1111,2.29346,12.18,0.335966,0.451295,0.431566,0.104809,0.0123305,0,0,288.64,518.88,0
69,5904,2,36.6424,124.242,3.75447,8.17841,0.334122,0.344715,0.352846,0.213008,0.0504065,0.0390244,0,261.473,532.109,0
69,9870,0,55.4507,122.728,3.41221,3.41252,0.39776,0.401069,0.376641,0.142748,0.0516031,0.0279389,0,327.422,496.727,0.98145
69,10996,1,14.5072,58.8198,1.72359,18.6299,0.185718,0.59445,0.36286,0.0426894,0,0,0,376.819,458.011,1.03955
69,11041,1,12.3255,46.5278,1.54726,36.3294,0.139808,0.666667,0.333333,0,0,0,0,314.479,482.542,0.5
69,11284,3,28.4279,82.019,3.20415,15.5244,0.224756,0.481551,0.363587,0.100727,0.0175061,0.019122,0.0175061,283.209,575.517,1.72167
69,11617,1,16.2121,57.4603,1.98066,21.7562,0.186203,0.588398,0.323204,0.0745856,0.0138122,0,0,313.357,553.329,2
69,13054,2,34.2284,113.307,3.79704,5.21366,0.274519,0.371722,0.385405,0.168757,0.0285063,0.04561,0,266.151,598.709,2
70,4966,2,42.3863,104.093,2.78133,4.37385,0.316862,0.455074,0.396131,0.108495,0.0274741,0.0107233,0.00210261,388.477,500.708,2.78267
70,3060,3,43.9259,114.675,2.97623,1.63208,0.38628,0.436929,0.343693,0.184644,0.0182815,0.0164534,0,344.434,539.585,3
70,2803,1,26.4746,96.3351,2.7808,7.30366,0.28022,0.456522,0.392512,0.104469,0.022343,0.0241546,0,349.476,536.895,2.97906
70,707,0,45.7653,141.667,4.22451,1.51562,0.311104,0.330392,0.359804,0.219608,0.0460784,0.0441176,0,403.725,492.413,2.6125
70,3187,0,40.711,94.5139,3.3277,7.84453,0.291973,0.464364,0.364438,0.101396,0.0308597,0.038942,0,367.025,520.131,3
70,890,3,38.8463,113.823,3.45148,8.91927,0.254324,0.378268,0.407321,0.138873,0.0552005,0.020337,0,409.095,489.964,2.97024
70,1345,0,44.4431,111.612,2.72006,3.15977,0.305965,0.417665,0.408683,0.151946,0.0187126,0,0.00299401,412.744,472.925,2.38346
70,2057,0,54.0396,110.897,2.75626,2.26502,0.325656,0.504817,0.359345,0.11079,0,0.0250482,0,391.971,491.308,2.13462
70,2632,0,50.5707,99.8921,2.2041,4.38956,0.364442,0.529158,0.355292,0.115551,0,0,0,374.592,506.447,3
70,2706,1,26.8988,84.0136,2.81781,18.8696,0.166717,0.45749,0.377868,0.124831,0.0161943,0.0236167,0,392.015,488.714,2.84184
70,3114,0,45.5347,101.771,2.40452,5.35608,0.252302,0.485428,0.383645,0.111788,0.0191388,0,0,403.458,474.618,2.43028
70,3685,0,47.478,88.6364,2.60541,5.07812,0.307793,0.532764,0.361823,0.045584,0.0327635,0.0270655,0,397.295,484.659,2.97727
70,4377,1,19.7276,82.2412,2.23961,12.4792,0.239199,0.482102,0.403002,0.112009,0.00288684,0,0,364.205,526.103,3
70,4922,2,36.3699,103.968,3.07088,5.85906,0.21885,0.407852,0.395856,0.130862,0.0490731,0.0163577,0,407.378,471.255,2.43878
71,6,3,27.1714,118.913,3.32406,3.36037,0.371027,0.389662,0.398277,0.139165,0.0463883,0.0265076,0,361.277,522.589,2
71,1586,3,35.4494,91.5556,2.48301,8.51,0.286131,0.504854,0.400485,0.0582524,0.0242718,0.0121359,0,398.52,491.4,3
71,662,0,35.7212,115.678,3.38106,6.10097,0.248606,0.393636,0.402279,0.140247,0.0383029,0.0188568,0.00667845,393.869,485.636,2.3272
71,1262,2,36.7552,92.1425,2.37617,9.38135,0.241533,0.480903,0.407639,0.0929618,0.0163344,0.0021619,0,384.6,505.627,2.88247
71,1829,0,49.2363,98.3092,1.93612,3.63587,0.324832,0.53317,0.39312,0.0737101,0,0,0,356.609,541.304,3
71,1236,1,22.7242,84.6051,2.48892,10.9686,0.212707,0.500527,0.382911,0.0907173,0.00685654,0.0189873,0,390.703,497.124,2.75904
71,1563,1,31.6038,89.5833,2.27326,7.77539,0.283795,0.47093,0.416667,0.112403,0,0,0,355.609,521.578,2.82812
72,132,3,30.6972,90.3885,2.37066,10.2906,0.283279,0.449849,0.421946,0.12368,0.00452489,0,0,374.586,476.291,1.68098
72,655,1,2.68857,66.6667,1.16667,27.875,0.0459,0.833333,0.166667,0,0,0,0,391,448,1
72,1371,2,33.4736,73.3147,1.9201,13.8651,0.222325,0.561192,0.370323,0.0684845,0,0,0,320.397,511.213,1
72,737,3,12.525,88.8889,1.375,0.3125,0.236789,0.625,0.375,0,0,0,0,391,448,1
72,1432,0,39.9479,103.648,2.83167,7.7122,0.285007,0.451956,0.394073,0.109748,0.0289419,0.0152813,0,374.259,507.203,2.36501
72,1680,3,20.3733,82.4591,4.27702,14.0673,0.216604,0.466484,0.324213,0.122435,0.0410397,0.0157319,0.0300958,396.69,492.645,2.49239
72,1692,1,8.37356,52.5441,2.06522,28.1525,0.147112,0.573123,0.349802,0.0770751,0,0,0,328.206,534.589,1.56075
72,2157,3,30.5521,106.757,3.32982,10.9062,0.272426,0.40436,0.393108,0.147679,0.0168776,0.0379747,0,368.723,532.277,3
72,3692,0,49.0008,126.316,2.33642,0.971491,0.360799,0.442901,0.435185,0.106481,0.0154321,0,0,356.912,534.368,2.7193
72,4030,2,36.809,93.0435,2.10384,6.01739,0.28848,0.514019,0.404984,0.0809969,0,0,0,375.157,519.183,2.91304
72,4519,1,21.8253,78.1676,1.94015,10.75,0.266532,0.566085,0.374065,0.0598504,0,0,0,359,542.14,2.96491
73,284,2,53.9933,127.371,3.27021,0.776677,0.416742,0.392553,0.401064,0.155319,0.0276596,0.0234043,0,410.793,492.402,3
73,966,3,44.0255,108.268,3.61685,5.74587,0.307298,0.452079,0.39256,0.107221,0.00897155,0.019256,0.0199125,407.29,492.203,3
73,2543,0,52.3018,110.56,2.67797,2.9473,0.359464,0.459222,0.400598,0.0991027,0.0257228,0.0153539,0,409.613,493.3,3
73,1932,3,35.0599,88.0342,1.66019,4.75,0.297656,0.650485,0.291262,0.0582524,0,0,0,409,483,3
73,687,2,58.2189,130.174,3.68285,0.909314,0.368024,0.405858,0.34477,0.142259,0.074477,0.032636,0,404.206,503.735,3
73,1229,2,46.9832,105.332,2.55405,2.52342,0.376263,0.464098,0.398144,0.116781,0.0155305,0.00544574,0,410.686,494.985,3
73,1166,3,59.9664,107.937,2.05882,0.535714,0.440467,0.455882,0.455882,0.0882353,0,0,0,404.571,489.143,3
73,2068,0,10.3685,111.111,1.93333,8.8125,0.134978,0.366667,0.633333,0,0,0,0,409,483,3
73,2631,2,32.7628,80.1282,2.13111,11.7438,0.225338,0.516444,0.4,0.0688889,0.0146667,0,0,412.519,488.881,3
73,2833,0,30.9366,80.7256,2.20787,14.7742,0.191936,0.52809,0.348315,0.123596,0,0,0,399.878,502.735,3
73,3039,1,17.8414,69.0821,1.88578,17.1467,0.200124,0.60373,0.333333,0.0629371,0,0,0,404.304,495.739,3
74,1453,1,73.725,90.099,2.31013,5.85829,0.308351,0.477411,0.401709,0.107448,0.013431,0,0,343.356,561.713,3
74,210,2,87.9214,84.2058,2.36433,10.8076,0.248146,0.503897,0.37283,0.100248,0.0201913,0.00283386,0,361.38,540.123,2.89799
74,1468,0,151.384,100.768,2.28506,6.31711,0.296013,0.512703,0.391768,0.0802846,0,0.0152439,0,349.705,550.636,2.87558
74,7758,0,67.5133,80.8081,2.1,14.6818,0.147349,0.6375,0.275,0.0875,0,0,0,389.364,477.909,2
74,3156,1,25.9487,72.1133,1.76133,8.5098,0.258121,0.625378,0.311178,0.0634441,0,0,0,340.078,561.118,3
74,5945,3,25.8548,73.8095,3.95238,17.8004,0.195498,0.497696,0.288786,0.110599,0.0353303,0.0675883,0,312.806,527.194,2
74,6427,3,68.6828,88.1869,2.72111,12.0527,0.258737,0.475021,0.379769,0.0971727,0.0356849,0.0123525,0,393.286,494.505,2.51525
74,4366,1,25.8836,76.5293,2.39967,14.5323,0.196774,0.515498,0.344209,0.117455,0,0.0228385,0,356.674,548.888,2.93258
74,5630,1,51.5019,79.1667,2.05439,12.4273,0.249016,0.510526,0.442105,0.0473684,0,0,0,390.125,480.975,2
74,6004,0,124.961,120.116,3.51936,5.18878,0.363185,0.411662,0.374689,0.133859,0.0394564,0.0403332,0,377.975,484.071,2.2733
74,4839,1,37.7691,83.6763,2.17049,12.24,0.249326,0.480328,0.45082,0.0590164,0,0.00983607,0,395.975,486.37,2
74,5423,2,15.9778,93.1255,3.78712,6.85207,0.259189,0.440343,0.32618,0.149356,0.0437768,0.0403433,0,268.345,567.813,2.02158
74,5867,1,13.3187,86.3688,2.83289,10.6063,0.249826,0.458886,0.380637,0.0994695,0.061008,0,0,286.794,553.66,2
74,6293,2,99.1149,104.047,2.53395,3.57137,0.333766,0.500989,0.374423,0.0850363,0.023731,0.0158207,0,365.988,485.543,2
74,7162,1,88.7726,86.7955,2.47681,11.6703,0.284844,0.564007,0.309833,0.0853432,0.0222635,0.0185529,0,320.449,525.754,2
75,87,3,42.9628,89.6856,2.04418,5.00884,0.359082,0.52461,0.405762,0.0590636,0.0105642,0,0,386.159,481.374,2
75,2086,0,52.4714,93.1183,2.2525,4.11048,0.371649,0.503464,0.384142,0.112394,0,0,0,323.671,521.277,1.69677
75,875,1,25.6819,71.4286,1.68889,8.58036,0.282808,0.596825,0.355556,0.047619,0,0,0,390.612,482,2
75,1276,1,15.7057,64.0404,1.65615,13.6477,0.218378,0.626709,0.342797,0.0294427,0.00105152,0,0,372.485,482.903,2
75,1445,0,49.2947,97.3291,2.37761,2.85216,0.388293,0.481888,0.391877,0.102086,0.0241493,0,0,325.663,522.769,1.99038
75,1461,3,26.8316,76.6922,2.13905,10.819,0.29526,0.542048,0.3597,0.0815987,0.0166528,0,0,326.092,522.833,1.93678
75,1480,3,33.1938,83.0484,2.03945,5.19631,0.357767,0.524871,0.399657,0.0754717,0,0,0,307.026,522.103,1.20513
75,1897,0,46.4795,109.844,2.33807,1.38103,0.463355,0.465839,0.417924,0.0967169,0.0195209,0,0,381.974,479.956,2
76,2053,1,25.5816,112.636,3.08317,5.57353,0.328832,0.361702,0.439072,0.139265,0.0599613,0,0,405.078,490.98,3
76,53,3,41.7323,118.519,2.75,2.39583,0.402263,0.375,0.3125,0.3125,0,0,0,402,495,3
76,1271,2,43.7341,100.303,2.30514,4.17955,0.318777,0.50856,0.382679,0.0946626,0.0140987,0,0,401.273,496.582,2.92727
